// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死からの	招待		
530026	Lv26	神々の雷撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530027	Lv27	神々の攻落	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530028	Lv28	神々の撃破	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530029	Lv29	神々の撃滅	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530030	Lv30	神々の災い	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>, <color=ff7b02>クリティカル防御</color><color=ffc400>▲</color>、<color=ff7b02>防御力</color><color=ffc400>▲</color> \<color=ff7b02>無力化(石化、沈黙、混乱、気絶、睡眠、強打)</color>＆<color=ff7b02>時間系デバフ無効化</color>付与\<color=60ff00>
531001	Lv1	魔神の一喝		
531002	Lv2	魔神の一喝		
531003	Lv3	魔神の一喝		
531004	Lv4	魔神の一喝		
531005	Lv5	魔神の一喝		
531006	Lv6	魔神の一喝		
531007	Lv7	魔神の一喝		
531008	Lv8	魔神の一喝		
531009	Lv9	魔神の一喝		
531010	Lv10	魔神の一喝		
531011	Lv11	魔神の一喝		
531012	Lv12	魔神の一喝		
531013	Lv13	魔神の一喝		
531014	Lv14	魔神の一喝		
531015	Lv15	魔神の一喝		
531016	Lv16	魔神の一喝		
531017	Lv17	魔神の一喝		
531018	Lv18	魔神の一喝		
531019	Lv19	魔神の一喝		
531020	Lv20	魔神の一喝		
531021	Lv21	魔神の一喝		
531022	Lv22	魔神の一喝		
531023	Lv23	魔神の一喝		
531024	Lv24	魔神の一喝		
531025	Lv25	魔神の一喝		
531026	Lv26	魔神の一喝		
531027	Lv27	魔神の一喝		
531028	Lv28	魔神の一喝		
531029	Lv29	魔神の一喝		
531030	Lv30	魔神の一喝		
5400	ラグナブレイク	魔界の扉が開き、古の神々が降臨する。		
540001	Lv1	神々の戦争	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540002	Lv2	神々の猛闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540003	Lv3	神々の争闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540004	Lv4	神々の格闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540005	Lv5	神々の奮闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540006	Lv6	神々の血闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540007	Lv7	神々の乱闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540008	Lv8	神々の電撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540009	Lv9	神々の血戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540010	Lv10	神々の激戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540011	Lv11	神々の盾	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540012	Lv12	神々の砦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540013	Lv13	神々の堤防	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540014	Lv14	神々の抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540015	Lv15	神々の警戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540016	Lv16	神々の守備	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540017	Lv17	神々の厳戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540018	Lv18	神々の掩護	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540019	Lv19	聖なる抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540020	Lv20	神々の抗戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540021	Lv21	神々の火車	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540022	Lv22	神々の突撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540023	Lv23	神々の爆撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540024	Lv24	神々の猛攻	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540025	Lv25	神々の激打	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540026	Lv26	神々の雷撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540027	Lv27	神々の攻落	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540028	Lv28	神々の撃破	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540029	Lv29	神々の撃滅	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
540030	Lv30	神々の災い	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>, <color=ff7b02>防御力</color><color=ffc400>▲</color> \<color=ff7b02>無力化(石化、沈黙、混乱、気絶、睡眠、強打)</color>＆<color=ff7b02>時間系デバフ無効化</color>付与\<color=60ff00><color=60ff00>味方チーム</color>に<color=ff7b02>クリティカル発生率</color><color=ffc400>▼</color>
541001	Lv1	魔神の一喝		
541002	Lv2	魔神の一喝		
541003	Lv3	魔神の一喝		
541004	Lv4	魔神の一喝		
541005	Lv5	魔神の一喝		
541006	Lv6	魔神の一喝		
541007	Lv7	魔神の一喝		
541008	Lv8	魔神の一喝		
541009	Lv9	魔神の一喝		
541010	Lv10	魔神の一喝		
541011	Lv11	魔神の一喝		
541012	Lv12	魔神の一喝		
541013	Lv13	魔神の一喝		
541014	Lv14	魔神の一喝		
541015	Lv15	魔神の一喝		
541016	Lv16	魔神の一喝		
541017	Lv17	魔神の一喝		
541018	Lv18	魔神の一喝		
541019	Lv19	魔神の一喝		
541020	Lv20	魔神の一喝		
541021	Lv21	魔神の一喝		
541022	Lv22	魔神の一喝		
541023	Lv23	魔神の一喝		
541024	Lv24	魔神の一喝		
541025	Lv25	魔神の一喝		
541026	Lv26	魔神の一喝		
541027	Lv27	魔神の一喝		
541028	Lv28	魔神の一喝		
541029	Lv29	魔神の一喝		
541030	Lv30	魔神の一喝		
5500	ラグナブレイク	魔界の扉が開き、古の神々が降臨する。		
550001	Lv1	神々の戦争	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550002	Lv2	神々の猛闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550003	Lv3	神々の争闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550004	Lv4	神々の格闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550005	Lv5	神々の奮闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550006	Lv6	神々の血闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550007	Lv7	神々の乱闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550008	Lv8	神々の電撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550009	Lv9	神々の血戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550010	Lv10	神々の激戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550011	Lv11	神々の盾	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550012	Lv12	神々の砦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550013	Lv13	神々の堤防	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550014	Lv14	神々の抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550015	Lv15	神々の警戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550016	Lv16	神々の守備	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550017	Lv17	神々の厳戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550018	Lv18	神々の掩護	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550019	Lv19	聖なる抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550020	Lv20	神々の抗戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550021	Lv21	神々の火車	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550022	Lv22	神々の突撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550023	Lv23	神々の爆撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550024	Lv24	神々の猛攻	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550025	Lv25	神々の激打	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550026	Lv26	神々の雷撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550027	Lv27	神々の攻落	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550028	Lv28	神々の撃破	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550029	Lv29	神々の撃滅	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
550030	Lv30	神々の災い	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>, <color=ff7b02>クリティカル防御</color><color=ffc400>▲</color>、<color=ff7b02>防御力</color><color=ffc400>▲</color> \<color=ff7b02>無力化(石化、沈黙、混乱、気絶、睡眠、強打)</color>＆<color=ff7b02>時間系デバフ無効化</color>付与\<color=60ff00>
551001	Lv1	魔神の一喝		
551002	Lv2	魔神の一喝		
551003	Lv3	魔神の一喝		
551004	Lv4	魔神の一喝		
551005	Lv5	魔神の一喝		
551006	Lv6	魔神の一喝		
551007	Lv7	魔神の一喝		
551008	Lv8	魔神の一喝		
551009	Lv9	魔神の一喝		
551010	Lv10	魔神の一喝		
551011	Lv11	魔神の一喝		
551012	Lv12	魔神の一喝		
551013	Lv13	魔神の一喝		
551014	Lv14	魔神の一喝		
551015	Lv15	魔神の一喝		
551016	Lv16	魔神の一喝		
551017	Lv17	魔神の一喝		
551018	Lv18	魔神の一喝		
551019	Lv19	魔神の一喝		
551020	Lv20	魔神の一喝		
551021	Lv21	魔神の一喝		
551022	Lv22	魔神の一喝		
551023	Lv23	魔神の一喝		
551024	Lv24	魔神の一喝		
551025	Lv25	魔神の一喝		
551026	Lv26	魔神の一喝		
551027	Lv27	魔神の一喝		
551028	Lv28	魔神の一喝		
551029	Lv29	魔神の一喝		
551030	Lv30	魔神の一喝		
560001	Lv1	貴婦人は笑う	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560002	Lv2	貴婦人は笑う	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560003	Lv3	貴婦人は笑う	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560004	Lv4	貴婦人は笑う	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560005	Lv5	貴婦人は笑う	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560006	Lv6	夢、見果てたり	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560007	Lv7	夢、見果てたり	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560008	Lv8	夢、見果てたり	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560009	Lv9	夢、見果てたり	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560010	Lv10	夢、見果てたり	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560011	Lv11	師匠殺しの悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560012	Lv12	師匠殺しの悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560013	Lv13	師匠殺しの悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560014	Lv14	師匠殺しの悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560015	Lv15	師匠殺しの悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560016	Lv16	狂気の悪魔狩り	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560017	Lv17	狂気の悪魔狩り	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
560018	Lv18	狂気の悪魔狩り	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
