// key	ITEM_NAME_	ITEM_DESCRIPTION_
8000062	黃寶石婚戒	感情加深的證明。\也許很小，但散發著愛意。
8000063	兔女郎	2023年第一期的兔女郎。\這位不知名的編輯有很明顯的偏好。
8000064	派對氣球	生日派對氣球。\一個一個收集它們之後，也許它們能帶你飛上天際。
8000065	櫻花瓣	宣告春之始的花瓣。\收集它們來獲得一個讓人開心的驚喜。
8000066	父母之愛	一朵能為內心帶來平靜的康乃馨。你不能只準備一朵，而是兩朵。不是黃泉之花。
801050254	魔杖	魔法少女所使用的神奇手杖。\只有被選中之人才能使用。
801050255	魔杖	魔法少女所使用的神奇手杖。\只有被選中之人才能使用。
9100001	浴巾	溫泉用的特製魔界浴巾。\沒有它就不能進場。
9101001	魔花精油	魔界野花製成的芳香精油。\讓你變得更加迷人。提升20%泡湯後獲得的好感度經驗值。
9101002	芳香精鹽	讓你的肌膚變得光滑柔軟！\讓你的溫泉體驗帶來煥然一新的感受。泡湯結束後獲得兩倍金幣。
9110001	蒼藍提燈	一盞以深怨水鬼之淚為燃料透著藍光的紙燈籠。\能吸引水屬性的鬼火。\<color=ffc400>獲得2倍鬼火出現率、1.2倍獎勵、自動百鬼夜行。</color>
9120001	火紅提燈	一盞以地獄之火為燃料透著紅光的紙燈籠。\能吸引火屬性的鬼火。\<color=ffc400>獲得2倍鬼火出現率、1.2倍獎勵、自動百鬼夜行。</color>
9130001	翠綠提燈	一盞以魔界河畔柳木為燃料透著綠光的紙燈籠。\能吸引木屬性的鬼火。\<color=ffc400>獲得2倍鬼火出現率、1.2倍獎勵、自動百鬼夜行。</color>
9140001	黃松提燈	一盞以魔界松花為燃料透著黃光的紙燈籠。\能吸引光屬性的鬼火。\<color=ffc400>獲得2倍鬼火出現率、1.2倍獎勵、自動百鬼夜行。</color>
9150001	闇紫提燈	一盞以魔界之夜精華為燃料透著紫光的紙燈籠。\能吸引闇屬性的鬼火。\<color=ffc400>獲得2倍鬼火出現率、1.2倍獎勵、自動百鬼夜行。</color>
9211001	海外旅行券	你想念浪花拍打海岸的聲音嗎？\如果是這樣的話，何不放下手中的武器，去熱帶島嶼渡個假呢？
9211002	高級_海外旅行券	你想念浪花拍打海岸的聲音嗎？\如果是這樣的話，何不放下手中的武器，去熱帶島嶼渡個假呢？
9211003	最高級_海外旅行券	你想念浪花拍打海岸的聲音嗎？\如果是這樣的話，何不放下手中的武器，去熱帶島嶼渡個假呢？
9212001	水玉耳飾	受到人魚祝福的藍寶石耳飾。\提高你長生不老的機會。
9212002	高級_水玉耳飾	受到人魚祝福的藍寶石耳飾。\提高你長生不老的機會。
9212003	最高級_水玉耳飾	受到人魚祝福的藍寶石耳飾。\提高你長生不老的機會。
9213001	豐盛拉麵	讓你不會泡澡後昏昏欲睡的特製海鮮拉麵。\讓你身心靈都飽滿的組合。
9213002	高級_豐盛拉麵	讓你不會泡澡後昏昏欲睡的特製海鮮拉麵。\讓你身心靈都飽滿的組合。
9213003	最高級_豐盛拉麵	讓你不會泡澡後昏昏欲睡的特製海鮮拉麵。\讓你身心靈都飽滿的組合。
9214001	不可思議的沙漏	不管有多燙，Child都應該要忍受溫泉的溫度！\至少在沙漏跑完前是如此。
9214002	高級_不可思議的沙漏	不管有多燙，Child都應該要忍受溫泉的溫度！\至少在沙漏跑完前是如此。
9214003	最高級_不可思議的沙漏	不管有多燙，Child都應該要忍受溫泉的溫度！\至少在沙漏跑完前是如此。
9215001	玩具機器人	暢銷的玩具機器人。\有108種變身型態。
9215002	高級_玩具機器人	暢銷的玩具機器人。\有108種變身型態。
9215003	最高級_玩具機器人	暢銷的玩具機器人。\有108種變身型態。
9221001	Child傑出成就獎	送給身體洗得很乾淨的Child的獎勵。\鄰居一定會很羨慕有這個傳家寶的。
9221002	高級_Child傑出成就獎	送給身體洗得很乾淨的Child的獎勵。\鄰居一定會很羨慕有這個傳家寶的。
9221003	最高級_Child傑出成就獎	送給身體洗得很乾淨的Child的獎勵。\鄰居一定會很羨慕有這個傳家寶的。
9222001	時尚眼鏡	在溫泉裡不會起霧的時尚眼鏡。\想要戴眼鏡去泡溫泉嗎？這可是革命級的改變啊！
9222002	高級_時尚眼鏡	在溫泉裡不會起霧的時尚眼鏡。\想要戴眼鏡去泡溫泉嗎？這可是革命級的改變啊！
9222003	最高級_時尚眼鏡	在溫泉裡不會起霧的時尚眼鏡。\想要戴眼鏡去泡溫泉嗎？這可是革命級的改變啊！
9223001	漫畫肉	以溫泉水為醬料調味的神祕肉品。\看起來像是從漫畫裡拿出來的一樣，但別擔心，就跟看起來一樣好吃。\不過不保證原料絕對安全就是了。
9223002	高級_漫畫肉	以溫泉水為醬料調味的神祕肉品。\看起來像是從漫畫裡拿出來的一樣，但別擔心，就跟看起來一樣好吃。\不過不保證原料絕對安全就是了。
9223003	最高級_漫畫肉	以溫泉水為醬料調味的神祕肉品。\看起來像是從漫畫裡拿出來的一樣，但別擔心，就跟看起來一樣好吃。\不過不保證原料絕對安全就是了。
9224001	不可思議之羽	在某間手杖店外面撿到的羽毛。\能讓溫泉水維持滾燙的狀態。
9224002	高級_不可思議之羽	在某間手杖店外面撿到的羽毛。\能讓溫泉水維持滾燙的狀態。
9224003	最高級_不可思議之羽	在某間手杖店外面撿到的羽毛。\能讓溫泉水維持滾燙的狀態。
9225001	俄羅斯娃娃	來自遙遠北國的泡澡用娃娃。\一層一層打開的話可能會有很燙的東西跑出來，請小心。
9225002	高級_俄羅斯娃娃	來自遙遠北國的泡澡用娃娃。\一層一層打開的話可能會有很燙的東西跑出來，請小心。
9225003	最高級_俄羅斯娃娃	來自遙遠北國的泡澡用娃娃。\一層一層打開的話可能會有很燙的東西跑出來，請小心。
9231001	車鑰匙	這把鑰匙讓你送給Child時能難得趾高氣昂一下。\讓我們好好享受一下這喜悅的時刻吧。
9231002	高級_車鑰匙	這把鑰匙讓你送給Child時能難得趾高氣昂一下。\讓我們好好享受一下這喜悅的時刻吧。
9231003	最高級_車鑰匙	這把鑰匙讓你送給Child時能難得趾高氣昂一下。\讓我們好好享受一下這喜悅的時刻吧。
9232001	健康手環	據說能讓配戴者百病不侵的負離子手環。\請別在意它有點神聖的設計。
9232002	高級_健康手環	據說能讓配戴者百病不侵的負離子手環。\請別在意它有點神聖的設計。
9232003	最高級_健康手環	據說能讓配戴者百病不侵的負離子手環。\請別在意它有點神聖的設計。
9233001	手作漢堡	嫦娥使出渾身解數製成的手作漢堡。\雖然標榜是低卡食物，但其實熱量爆表。
9233002	高級_手作漢堡	嫦娥使出渾身解數製成的手作漢堡。\雖然標榜是低卡食物，但其實熱量爆表。
9233003	最高級_手作漢堡	嫦娥使出渾身解數製成的手作漢堡。\雖然標榜是低卡食物，但其實熱量爆表。
9234001	預言之書	你在泡澡時會掉幾根頭髮都寫在這本書裡了。\未來是不容改變的，所以趁早做好心理準備吧。
9234002	高級_預言之書	你在泡澡時會掉幾根頭髮都寫在這本書裡了。\未來是不容改變的，所以趁早做好心理準備吧。
9234003	最高級_預言之書	你在泡澡時會掉幾根頭髮都寫在這本書裡了。\未來是不容改變的，所以趁早做好心理準備吧。
9235001	吉祥物娃娃	可以帶去泡澡的填充娃娃。\看起來好像都要沉到水裡了，但總有一天它會浮出水面復仇的。
9235002	高級_吉祥物娃娃	可以帶去泡澡的填充娃娃。\看起來好像都要沉到水裡了，但總有一天它會浮出水面復仇的。
9235003	最高級_吉祥物娃娃	可以帶去泡澡的填充娃娃。\看起來好像都要沉到水裡了，但總有一天它會浮出水面復仇的。
9241001	捆鈔	雖然說有東西在更衣室裡遭竊並不少見，\但以隨身保管貴重物品為由而帶這種東西來泡湯也太超過了。
9241002	高級_捆鈔	雖然說有東西在更衣室裡遭竊並不少見，\但以隨身保管貴重物品為由而帶這種東西來泡湯也太超過了。
9241003	最高級_捆鈔	雖然說有東西在更衣室裡遭竊並不少見，\但以隨身保管貴重物品為由而帶這種東西來泡湯也太超過了。
9242001	懷錶	此物品能讓你泡澡的時間不會太長也不會太短。\好好照顧它，因為它並不防水。
9242002	高級_懷錶	此物品能讓你泡澡的時間不會太長也不會太短。\好好照顧它，因為它並不防水。
9242003	最高級_懷錶	此物品能讓你泡澡的時間不會太長也不會太短。\好好照顧它，因為它並不防水。
9243001	馬卡龍	一顆賣來強迫顧客泡完澡後想喝飲料的馬卡龍。
9243002	高級_馬卡龍	一顆賣來強迫顧客泡完澡後想喝飲料的馬卡龍。
9243003	最高級_馬卡龍	一顆賣來強迫顧客泡完澡後想喝飲料的馬卡龍。
9244001	術式圖解書	乖巧的Child就連泡湯時都會好好地用功。
9244002	高級_術式圖解書	乖巧的Child就連泡湯時都會好好地用功。
9244003	最高級_術式圖解書	乖巧的Child就連泡湯時都會好好地用功。
9245001	紓壓遙控器	如果怕自己泡湯太無聊，那就玩玩這個吧。\不過它不防水，所以紓壓時請小心。
9245002	高級_紓壓遙控器	如果怕自己泡湯太無聊，那就玩玩這個吧。\不過它不防水，所以紓壓時請小心。
9245003	最高級_紓壓遙控器	如果怕自己泡湯太無聊，那就玩玩這個吧。\不過它不防水，所以紓壓時請小心。
9251001	溫泉珍珠	歷經多年艱難所生成的珍珠。\發現自溫泉最深最暗之處。
9251002	高級_溫泉珍珠	歷經多年艱難所生成的珍珠。\發現自溫泉最深最暗之處。
9251003	最高級_溫泉珍珠	歷經多年艱難所生成的珍珠。\發現自溫泉最深最暗之處。
9252001	胸針	浴巾的附屬品。\應該不會有哪個Child會傻到直接別在自己身上的吧？
9252002	高級_胸針	浴巾的附屬品。\應該不會有哪個Child會傻到直接別在自己身上的吧？
9252003	最高級_胸針	浴巾的附屬品。\應該不會有哪個Child會傻到直接別在自己身上的吧？
9253001	串燒	暢銷品之一。\醬料是使用溫泉水製成的濃厚肉汁。好吃到要命！
9253002	高級_串燒	暢銷品之一。\醬料是使用溫泉水製成的濃厚肉汁。好吃到要命！
9253003	最高級_串燒	暢銷品之一。\醬料是使用溫泉水製成的濃厚肉汁。好吃到要命！
9254001	魔導書	想要在魔界名列前茅的青少年Child必讀書籍。\現在也能在溫泉商店中訂購了。
9254002	高級_魔導書	想要在魔界名列前茅的青少年Child必讀書籍。\現在也能在溫泉商店中訂購了。
9254003	最高級_魔導書	想要在魔界名列前茅的青少年Child必讀書籍。\現在也能在溫泉商店中訂購了。
9255001	美少女模型	一尊極度精緻而且可帶去泡湯的模型。\送給泡湯時會寂寞的Child的完美禮物。
9255002	高級_美少女模型	一尊極度精緻而且可帶去泡湯的模型。\送給泡湯時會寂寞的Child的完美禮物。
9255003	最高級_美少女模型	一尊極度精緻而且可帶去泡湯的模型。\送給泡湯時會寂寞的Child的完美禮物。
9300001	微妙的手	這隻微妙的手是溫泉的裝飾。\將它飄在池中吧。
9300101	高跟鞋	這雙穿著高跟鞋的腳是溫泉裝飾。\將它們飄在池中吧。
9300201	裸膝	這個有著完美膚質的膝蓋是溫泉的裝飾。\將它飄在池中吧。
9300202	閃亮膝蓋	這個閃著完美光芒的膝蓋是溫泉的裝飾。\將它飄在池中吧。
9300203	誘惑膝蓋	這個有著完美曬痕的膝蓋是溫泉的裝飾。\將它飄在池中吧。
9300204	黑絲膝蓋	這個穿著黑色絲襪的膝蓋是溫泉的裝飾。\將它飄在池中吧。
9300301	豐滿的某物	這隻豐滿的身體是溫泉的裝飾。\將它飄在池中吧。
9300401	裸腿	這隻有著完美膚質的腿是溫泉的裝飾。\將它飄在池中吧。
9300402	黑絲腿	這隻穿著黑色絲襪的腿是溫泉的裝飾。\將它飄在池中吧。
9300403	網襪腿	這隻穿著網襪的腿是溫泉的裝飾。\將它飄在池中吧。
9300501	黑色尾巴	擺動著某人尾巴的溫泉裝飾。\飄浮在浴池中。
9300601	抓著的手	這隻抓著的手是溫泉的裝飾。\將它飄在池中吧。
9300701	緊抓的手	這隻緊抓的手是溫泉的裝飾。\將它飄在池中吧。
9300801	光滑裸腳	這隻光滑裸腳是溫泉的裝飾。\將它飄在池中吧。
9300901	伸展的腳	這隻伸展的腳是溫泉的裝飾。\將它飄在池中吧。
9301001	光滑裸腳	這隻光滑裸腳是溫泉的裝飾。\將它飄在池中吧。
9340001	沐浴熊	這隻沐浴熊是溫泉的裝飾。\將它飄在池中吧。
9340101	溫泉之竹	這支熱帶竹是溫泉的裝飾。\將它飄在池中吧。
9340201	水獺	這隻可愛的水獺是溫泉的裝飾。\將它飄在池中吧。
9340301	紳士蛙	這隻穿著燕尾服的唱歌青蛙是溫泉的裝飾。\將它飄在池中吧。
9340401	毛巾與水桶	這組毛巾與水桶是溫泉的裝飾。\將它飄在池中吧。
9340501	溫泉牛奶	這瓶溫暖的牛奶是溫泉的裝飾。\將它飄在池中吧。
9340601	橡皮鴨	這組玩具小鴨是溫泉的裝飾。\將它飄在池中吧。
9340701	美容柚	這顆促進新陳代謝的柚子是溫泉的裝飾。\將它飄在池中吧。
9340801	溫泉街的猴子	這隻溫泉猴是溫泉的裝飾。\將它飄在池中吧。
9340901	蓮燈籠	這是盞蓮花形狀的燈籠。\將它飄在池中吧。
9400001	嘿嘿	表情貼紙。\把它貼在溫泉裡吧。
9400101	呼...	表情貼紙。\把它貼在溫泉裡吧。
9400201	啊...	表情貼紙。\把它貼在溫泉裡吧。
9400301	得意	表情貼紙。\把它貼在溫泉裡吧。
9400401	震驚	表情貼紙。\把它貼在溫泉裡吧。
9400501	唔哇	表情貼紙。\把它貼在溫泉裡吧。
9400601	不~！	表情貼紙。\把它貼在溫泉裡吧。
9400701	哼！	表情貼紙。\把它貼在溫泉裡吧。
9440001	白毛團	白毛團貼紙。\把它貼在溫泉裡吧。
9440002	黑毛團	黑毛團貼紙。\把它貼在溫泉裡吧。
9440003	哦！	溫泉專用的貼紙。\適合拿來表達溫泉的熱度。\把它貼在溫泉裡吧。
9440004	呵呵呵	把它用在沉思中Child的身上。\把它貼在溫泉裡吧。
9440005	咧	當你想要挑起一場水仗時，就用這個吐舌貼紙挑釁他人吧。\把它貼在溫泉裡吧。
