// key	CHAT_
c494_00_ctskill	Got anything fun to talk about?
c494_00_death_1	It's okay... Don't worry about me...
c494_00_death_2	Ack... I messed up...
c494_00_drive	I think I could write the best story ever!
c494_00_hit_1	Eeep!
c494_00_hit_2	Ugh...
c494_00_hit_3	Sheesh.
c494_00_prskill	Seems interesting, right?
c494_00_skill	Are you all right?
c494_00_spa	My, my.\I'd never been to such a fabulous hot spring before.\I'll be using it as reference for my novel.\Ehehe.
c494_00_startbt	Seems kind of fun.
c494_00_story1	Kirara's such a little prankster.\But you know what? She gets totally serious when she talks about the novel.
c494_00_story2	I can't be Kirara's mother,\but I'd love to be by her side forever.
c494_00_story3	Kirara's eyes used to sparkle when she was little.\She was the cutest when talking about Putena.
c494_00_true1	Oh no!\I must seem so childish...\Maybe it's because I'm always talking to Kirara.
c494_00_true2	Kirara's got talent.\I just know she has what it takes to be an amazing novelist.
c494_00_true3	I'd rather be known as a novelist, not the youngest professor.\I'm sure I could do it if I stuck with Kirara.
c494_00_victory	Nailed it.
c494_boss_long	Let's not fight.
c494_boss_short	Nice to see you.
c494_ctskill	Everything will be okay.
c494_death_1	Messier...
c494_death_2	Please, bury me in Putena...
c494_drive	Shall we dance?
c494_hit_1	Ouch!
c494_hit_2	Ngh...
c494_hit_3	Whew...
c494_prskill	I can hear someone singing.
c494_skill	Ow, that must hurt.
c494_spa	Hmm ha hoo huh hmm! ♬ I can't stop humming.\This hot spring on Earth is so pleasant.
c494_startbt	What a beautiful place!
c494_story1	Ho ho! You're such imps.\I used to sing my little princess to sleep.
c494_story2	I'm a mother.\I can't be weak in front of children...
c494_story3	The Rosanna you know... I see.\I was so busy taking care of my Princess that I neglected you.
c494_true1	When I was in Putena, no one was hungry\or sad. Now... I can't go back to that Putena, can I?
c494_true2	I loved His Majesty with all my heart. I didn't care\about being empress... This is all my fault.
c494_true3	Messier is just like her father. She seems stern,\but she's delicate on the inside. Please, be kind to her.
c494_victory	I won.
c495_00_boss_long	Bring it!
c495_00_boss_short	Could I actually win?
c495_00_ctskill	Easy peasy!
c495_00_death_1	Meooow!
c495_00_death_2	Urgh... I'm done for...
c495_00_drive	Kitty... punch!
c495_00_hit_1	Mew!
c495_00_hit_2	Mreow...
c495_00_hit_3	Meanie.
c495_00_prskill	What a dummy.
c495_00_skill	Don't ignore me!
c495_00_spa	You said you were taking me somewhere nice\but you lied!\What are you trying to do?\Boil me alive to eat me?!
c495_00_startbt	What's the matter?\Are you so scared you're shaking?
c495_00_story1	Master!\I had fun running!
c495_00_story2	The weather's so good. It's perfect for going on a walk!\Let's go find something interesting!
c495_00_story3	It smells so delightful.\How could I not eat it?!
c495_00_true1	*sigh*\What a purrfectly happy life.\Wonder if Poppy's happy with a new master, too.
c495_00_true2	Meow, meow, meow...\Where to go today?\Hey! Something smells yummy!\Where's it coming from?
c495_00_true3	Maybe I can't see Poppy everyday like I used to...\But she's still my best friend!
c495_00_victory	Did my kitty punch hurt or what?
c495_boss_long	Let's play tag!
c495_boss_short	Hee hee hee!
c495_ctskill	I can do it!
c495_death_1	I'm just gonna...take a lil' nyap here.
c495_death_2	Meow nooo... I tried so hard...
c495_drive	Kitties' claws hurt, u know!
c495_hit_1	Meanie!
c495_hit_2	Mew mew!
c495_hit_3	You're a baddie!
c495_prskill	Time for a walk!
c495_skill	Here I go!
c495_spa	You said you were taking me somewhere nice\but you lied!\What are you trying to do?\Boil me alive to eat me?!
c495_startbt	You'll have a hard time if you're not careful.
c495_story1	Master!\I had fun running!
c495_story2	The weather's so good. It's perfect for going on a walk!\Let's go find something interesting!
c495_story3	It smells so delightful.\How could I not eat it?!
c495_true1	What's this?\How does that work?\The Mortal Realm's just full of mysteries,\isn't it Master?!
c495_true2	Master!\Next time, let's go on a walk up the Mortal...\no, the Infernal Realm's tallest mountain!
c495_true3	Master, if you become Archfiend,\you should build Meow Meow Land!\You gotta make it so people can laze about\and take midday naps!
c495_victory	That's what you get when you're not careful!
c496_00_boss_long	Let's play!
c496_00_boss_short	So cool!
c496_00_ctskill	I'll help.
c496_00_death_1	Sorry I... wasn't helpful...
c496_00_death_2	*whine*...
c496_00_drive	Yay!\Let's play tag!
c496_00_hit_1	Ack. I messed up!
c496_00_hit_2	Yipe...
c496_00_hit_3	I'm okay!
c496_00_prskill	I got this!
c496_00_skill	Awooo!
c496_00_spa	Master!\What a fabulous pool!\What?!\You can't swim in here?
c496_00_startbt	You called?
c496_00_story1	Ahh, this feels so good!\The air's delicious. The sun's warm.\Nothing like going for a walk.
c496_00_story2	This master is the sweetest in all the world!
c496_00_story3	Should we play a game, Master?\Just thinking about it makes me so excited!
c496_00_true1	Life at the shelter was hard,\but I could take it\because Silk was always there with me.
c496_00_true2	Nothing makes me happier\than being loved.\I want to make someone happy, too!
c496_00_true3	I wish I could see Silk.\Wonder where she is right now.\Is she as free as a cloud?
c496_00_victory	I did it, Master!
c496_boss_long	I'll do my very best.
c496_boss_short	Let's do this.
c496_ctskill	Watch this!
c496_death_1	I'm sorry...
c496_death_2	Did I...help?
c496_drive	Shall we put an end to this?
c496_hit_1	Ow wow wow...
c496_hit_2	I'm fine.
c496_hit_3	I can still fight!
c496_prskill	You won't get past me.
c496_skill	No need to worry about me.
c496_spa	Master!\What a fabulous pool!\What?!\You can't swim in here?
c496_startbt	Awaiting orders, Master!
c496_story1	Ahh, this feels so good!\The air's delicious. The sun's warm.\Nothing like going for a walk.
c496_story2	Why don't we all play tag?\I'll be It!
c496_story3	Should we play a game, Master?\Just thinking about it makes me so excited!
c496_true1	What can I do to make Master happy?\I know! We should go on a walk together!\They're so fun. It's bound to make him happy!
c496_true2	I'm so glad Poppy\found a good owner.\Oh Archie, you're gonna be so happy now.
c496_true3	Master's a demon\but he said he doesn't wanna be the Archfiend.\I knew was kindhearted.
c496_victory	I was a good girl, right?
c497_10_boss_long	You should surrender while you can.
c497_10_boss_short	Welcome!
c497_10_ctskill	You don't know what you're doing.
c497_10_death_1	What a bummer!
c497_10_death_2	I didn't know this was coming...
c497_10_drive	This is it!
c497_10_hit_1	Move it!
c497_10_hit_2	Is this it?
c497_10_hit_3	Ngh...
c497_10_prskill	Let's see who wins, shall we?
c497_10_skill	Boring!
c497_10_spa	When did you prepare such a nice event?\Alright, what do you want? What do you want to look like?
c497_10_startbt	What can I do for you?
c497_10_story1	Yes, I'm a genius! Otherwise, I couldn't have\sculpted as perfect a face as this!
c497_10_story2	I've been looking for a decent model,\but to no avail. Can you recommend someone?
c497_10_story3	You can create a new world just by imagining it.\Isn't that amazing?
c497_10_true1	Art reflects one's inner thoughts and imagination.\Only you humans can create art.
c497_10_true2	I go to church when I feel lost.\Art there often gives me inspiration.
c497_10_true3	Am I having creator's block? I feel so stagnant.\Maybe I should sell my soul to the Devil.
c497_10_victory	Good job!
c497_boss_long	I've been waiting for this!
c497_boss_short	You're not scared, are you?
c497_ctskill	Use your brain.
c497_death_1	Dang, that was for nothing...
c497_death_2	Hah hah, congrats...
c497_drive	Where do you think you're going?
c497_hit_1	Oooh!
c497_hit_2	You're good.
c497_hit_3	So obvious.
c497_prskill	I've got an idea.
c497_skill	Don't try too hard.
c497_spa	When did you prepare such a nice event?\Alright, what do you want? What do you want to look like?
c497_startbt	Here comes Methuselah's familiar!
c497_story1	I'm going to melt my soul to eliminate impurities.\I can change if I train my mind.
c497_story2	Hmpf! Don't act as if you're better than me. You're the one\who spent all our rent money gambling.
c497_story3	While I studied until my brain felt broken,\you gambled and even signed some kind of waiver for money?
c497_true1	Methuselah told me about you.\You're better than I thought.
c497_true2	Methuselah is a wicked demon.\I knew that and still agreed to be with him.
c497_true3	Okay, I admit. I belong\with Methuselah. It's infuriating, but there's nothing I can do about it.
c497_victory	You're glad you called me, aren't you?
c498_10_boss_long	Whatever.
c498_10_boss_short	What a pain in the ass...
c498_10_ctskill	Get lost!
c498_10_death_1	The hell...
c498_10_death_2	That was heavy...
c498_10_drive	Try this! Oraaaaagh!
c498_10_hit_1	Ugah!
c498_10_hit_2	Ngh.
c498_10_hit_3	Shit.
c498_10_prskill	Volcanic Viper!
c498_10_skill	Gun Flame!
c498_10_spa	A hot spring?\Water seems a bit tepid, but hey, I'll take a break.
c498_10_startbt	You'd better go all-out right from the start.
c498_10_story1	Thought I'd let myself in.
c498_10_story2	We're visitors! No invitation, though!
c498_10_story3	Just thought I'd take care of it while I was on my other business.\They offered a fat reward, too.
c498_10_true1	What a pain.\Gotta find a way to get everybody back all at once.
c498_10_true2	This ain't the Backyard... This place...\Looks like I'm gonna have to look around and find out.
c498_10_true3	Jack-O's here, too?\Knowing her, she's probably fine... But I should try to find her.
c498_10_victory	Spare me the headache and stay down.
c498_87_boss_long	Hope you've said your prayers.
c498_87_boss_short	Let's go.
c498_87_bubble_prskill	Say goodnight!
c498_87_bubble_skill	You done talking?
c498_87_ctskill	Get lost!
c498_87_death_1	The hell...
c498_87_death_2	That was heavy...
c498_87_drive	Sorry, you're done.
c498_87_hit_1	Guogh!
c498_87_hit_2	Nuah!
c498_87_hit_3	Ugh!
c498_87_hit_4	Dammit.
c498_87_hit_5	Tch.
c498_87_hit_6	Shit...!
c498_87_hit_7	You--!
c498_87_hit_8	Ugah!
c498_87_hit_9	Get lost.
c498_87_prskill	Say goodnight!
c498_boss_long	Whatever.
c498_boss_short	What a pain in the ass...
c498_ctskill	Get lost!
c498_death_1	The hell...
c498_death_2	That was heavy...
c498_drive	Try this! Oraaaaagh!
c498_hit_1	Ugah!
c498_hit_2	Ngh.
c498_hit_3	Shit.
c498_prskill	Volcanic Viper!
c498_skill	Gun Flame!
c498_spa	A hot spring?\Water seems a bit tepid, but hey, I'll take a break.
c498_startbt	You'd better go all-out right from the start.
c498_story1	Thought I'd let myself in.
c498_story2	We're visitors! No invitation, though!
c498_story3	Just thought I'd take care of it while I was on my other business.\They offered a fat reward, too.
c498_true1	What a pain.\Gotta find a way to get everybody back all at once.
c498_true2	This ain't the Backyard... This place...\Looks like I'm gonna have to look around and find out.
c498_true3	Jack-O's here, too?\Knowing her, she's probably fine... But I should try to find her.
c498_victory	Spare me the headache and stay down.
c499_boss_long	I'll create... the future.
c499_boss_short	If you're done talking, let's begin.
c499_ctskill	Smash.
c499_death_1	Poor judgment.
c499_death_2	I acknowledge my defeat.
c499_drive	Sear through! Calvados.
c499_hit_1	Kh.
c499_hit_2	Uh, kh...
c499_hit_3	Hurts.
c499_prskill	Surrender!
c499_skill	Pierce.
c499_spa	I've never been to a place that made me feel like this.
c499_startbt	I'll do my best. Really.
c499_story1	Good luck.
c499_story2	When I can't see them, I get very lonely.\I never used to feel this way when I was alone.
c499_story3	It's true I get lonely...\But, this is probably a good loneliness.
c499_true1	I need to find a way to return to my world.
c499_true2	This world is inhabited by demons.\I wonder if there is one like Lucifaro.
c499_true3	Davi, Mona, Lisa, they're all... kind.\I will not forget what it meant for me to come here.
c499_victory	This meant something, but I don't know what. So I'll keep going.
c500_boss_long	You can run... I won't mind.
c500_boss_short	You won't even have the time to blink.
c500_ctskill	Weak.
c500_death_1	I screwed up...
c500_death_2	You pass...
c500_drive	Playtime's over.
c500_hit_1	Kgh.
c500_hit_2	Tss.
c500_hit_3	No--!
c500_prskill	Eyes on me.
c500_skill	Slow.
c500_spa	It's not so bad taking a nice break like this\every once in a while.
c500_startbt	Win before you bark.
c500_story1	Well, then... I'll be expecting proper instruction.
c500_story2	A girl's hair is her life.\Especially, for ones like us.
c500_story3	Very well. So long as I'm in this world...\I'll help you.
c500_true1	When given a task, I see it to completion.\I'll do the same for you, little man.
c500_true2	Is there anyone with a backbone here?
c500_true3	Wait for me, everyone.\I will return.
c500_victory	You really weren't that bad, I guess.
c501_10_boss_long	I hear the wailing and surrender of my enemies.
c501_10_boss_short	Let's take a look.
c501_10_ctskill	The heat of battle is great.
c501_10_death_1	How futile!
c501_10_death_2	Hah hah! How insolent!
c501_10_drive	Fire is my savior!
c501_10_hit_1	Get out!
c501_10_hit_2	Seriously?
c501_10_hit_3	Try again.
c501_10_prskill	What gnats.
c501_10_skill	Need help?
c501_10_spa	You sure this is hot enough?\Let me heat it up some more with my fire.
c501_10_startbt	Hum trum raksa raksa mam.
c501_10_story1	You're too honest for your own good.\Others might try to take advantage of you.
c501_10_story2	You know better than that.\She has to face her problems and come to terms with them on her own.
c501_10_story3	Although faint, I can sense evil energy.\There are demons nearby.
c501_10_true1	Eat, play, do everything else you want to do. Life isn't that long.\Time flies faster like an arrow.
c501_10_true2	Arhat, don't doubt yourself.\Forget your past and focus on your present.
c501_10_true3	When your anger is extinguished, your eyes will be brightened.\Only then, you'll be able to see what you've lost.
