// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死亡	邀約	0	
530025	Lv.25	諸神的強擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530026	Lv.26	諸神的雷擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530027	Lv.27	諸神的急襲	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530028	Lv.28	諸神的擊破	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530029	Lv.29	諸神的擊滅	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530030	Lv.30	諸神的災難	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400> ↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400> ↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400> ↑</color>、<color=ff7b02>暴擊防禦力</color><color=ffc400> ↑</color>、<color=ff7b02>防禦力</color><color=ffc400> ↑</color>\<color=ff7b02>弱化減益(石化、沉默、混亂、暈眩、睡眠、重擊)</color>及<color=ff7b02>時間系減益無效</color>
531001	Lv.1	魔神的喝叱		
531002	Lv.2	魔神的喝叱		
531003	Lv.3	魔神的喝叱		
531004	Lv.4	魔神的喝叱		
531005	Lv.5	魔神的喝叱		
531006	Lv.6	魔神的喝叱		
531007	Lv.7	魔神的喝叱		
531008	Lv.8	魔神的喝叱		
531009	Lv.9	魔神的喝叱		
531010	Lv.10	魔神的喝叱		
531011	Lv.11	魔神的喝叱		
531012	Lv.12	魔神的喝叱		
531013	Lv.13	魔神的喝叱		
531014	Lv.14	魔神的喝叱		
531015	Lv.15	魔神的喝叱		
531016	Lv.16	魔神的喝叱		
531017	Lv.17	魔神的喝叱		
531018	Lv.18	魔神的喝叱		
531019	Lv.19	魔神的喝叱		
531020	Lv.20	魔神的喝叱		
531021	Lv.21	魔神的喝叱		
531022	Lv.22	魔神的喝叱		
531023	Lv.23	魔神的喝叱		
531024	Lv.24	魔神的喝叱		
531025	Lv.25	魔神的喝叱		
531026	Lv.26	魔神的喝叱		
531027	Lv.27	魔神的喝叱		
531028	Lv.28	魔神的喝叱		
531029	Lv.29	魔神的喝叱		
531030	Lv.30	魔神的喝叱		
5400	諸神強襲	魔界大門開啟，古神紛紛降臨。		
540001	Lv.1	諸神的戰爭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540002	Lv.2	諸神的猛鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540003	Lv.3	諸神的爭鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540004	Lv.4	諸神的格鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540005	Lv.5	諸神的奮鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540006	Lv.6	諸神的血鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540007	Lv.7	諸神的亂鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540008	Lv.8	諸神的電擊	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540009	Lv.9	諸神的血戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540010	Lv.10	諸神的激戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540011	Lv.11	諸神之盾	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540012	Lv.12	諸神的要塞	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540013	Lv.13	諸神的堤防	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540014	Lv.14	諸神的反抗	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540015	Lv.15	諸神的警戒	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540016	Lv.16	諸神的守護	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540017	Lv.17	諸神的戒嚴	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540018	Lv.18	諸神的支援	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540019	Lv.19	神聖的抵抗	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540020	Lv.20	諸神的抗戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540021	Lv.21	諸神的火戰車	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540022	Lv.22	諸神的突擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540023	Lv.23	諸神的爆擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540024	Lv.24	諸神的連擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540025	Lv.25	諸神的強擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540026	Lv.26	諸神的雷擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540027	Lv.27	諸神的急襲	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540028	Lv.28	諸神的擊破	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540029	Lv.29	諸神的擊滅	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
540030	Lv.30	諸神的災難	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>增加</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>減少</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>增加</color>、<color=ff7b02>防禦力</color><color=ffc400>增加</color>\<color=ff7b02>弱化減益(石化、沉默、混亂、暈眩、睡眠、重擊)</color>及<color=ff7b02>時間系減益</color>無效\<color=60ff00>\<color=60ff00>盟友：</color><color=ff7b02>暴擊率</color><color=ffc400>減少</color>
541001	Lv.1	魔神的喝叱		
541002	Lv.2	魔神的喝叱		
541003	Lv.3	魔神的喝叱		
541004	Lv.4	魔神的喝叱		
541005	Lv.5	魔神的喝叱		
541006	Lv.6	魔神的喝叱		
541007	Lv.7	魔神的喝叱		
541008	Lv.8	魔神的喝叱		
541009	Lv.9	魔神的喝叱		
541010	Lv.10	魔神的喝叱		
541011	Lv.11	魔神的喝叱		
541012	Lv.12	魔神的喝叱		
541013	Lv.13	魔神的喝叱		
541014	Lv.14	魔神的喝叱		
541015	Lv.15	魔神的喝叱		
541016	Lv.16	魔神的喝叱		
541017	Lv.17	魔神的喝叱		
541018	Lv.18	魔神的喝叱		
541019	Lv.19	魔神的喝叱		
541020	Lv.20	魔神的喝叱		
541021	Lv.21	魔神的喝叱		
541022	Lv.22	魔神的喝叱		
541023	Lv.23	魔神的喝叱		
541024	Lv.24	魔神的喝叱		
541025	Lv.25	魔神的喝叱		
541026	Lv.26	魔神的喝叱		
541027	Lv.27	魔神的喝叱		
541028	Lv.28	魔神的喝叱		
541029	Lv.29	魔神的喝叱		
541030	Lv.30	魔神的喝叱		
5500	諸神強襲	魔界大門開啟，古神紛紛降臨。		
550001	Lv.1	諸神的戰爭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550002	Lv.2	諸神的猛鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550003	Lv.3	諸神的爭鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550004	Lv.4	諸神的格鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550005	Lv.5	諸神的奮鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550006	Lv.6	諸神的血鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550007	Lv.7	諸神的亂鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550008	Lv.8	諸神的電擊	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550009	Lv.9	諸神的血戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550010	Lv.10	諸神的激戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550011	Lv.11	諸神之盾	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550012	Lv.12	諸神的要塞	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550013	Lv.13	諸神的堤防	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550014	Lv.14	諸神的反抗	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550015	Lv.15	諸神的警戒	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550016	Lv.16	諸神的守護	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550017	Lv.17	諸神的戒嚴	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550018	Lv.18	諸神的支援	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550019	Lv.19	神聖的抵抗	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550020	Lv.20	諸神的抗戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550021	Lv.21	諸神的火戰車	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550022	Lv.22	諸神的突擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550023	Lv.23	諸神的爆擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550024	Lv.24	諸神的連擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550025	Lv.25	諸神的強擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550026	Lv.26	諸神的雷擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550027	Lv.27	諸神的急襲	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550028	Lv.28	諸神的擊破	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550029	Lv.29	諸神的擊滅	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
550030	Lv.30	諸神的災難	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400> ↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400> ↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400> ↑</color>、<color=ff7b02>暴擊防禦力</color><color=ffc400> ↑</color>、<color=ff7b02>防禦力</color><color=ffc400> ↑</color>\<color=ff7b02>弱化減益(石化、沉默、混亂、暈眩、睡眠、重擊)</color>及<color=ff7b02>時間系減益無效</color>
551001	Lv.1	魔神的喝叱		
551002	Lv.2	魔神的喝叱		
551003	Lv.3	魔神的喝叱		
551004	Lv.4	魔神的喝叱		
551005	Lv.5	魔神的喝叱		
551006	Lv.6	魔神的喝叱		
551007	Lv.7	魔神的喝叱		
551008	Lv.8	魔神的喝叱		
551009	Lv.9	魔神的喝叱		
551010	Lv.10	魔神的喝叱		
551011	Lv.11	魔神的喝叱		
551012	Lv.12	魔神的喝叱		
551013	Lv.13	魔神的喝叱		
551014	Lv.14	魔神的喝叱		
551015	Lv.15	魔神的喝叱		
551016	Lv.16	魔神的喝叱		
551017	Lv.17	魔神的喝叱		
551018	Lv.18	魔神的喝叱		
551019	Lv.19	魔神的喝叱		
551020	Lv.20	魔神的喝叱		
551021	Lv.21	魔神的喝叱		
551022	Lv.22	魔神的喝叱		
551023	Lv.23	魔神的喝叱		
551024	Lv.24	魔神的喝叱		
551025	Lv.25	魔神的喝叱		
551026	Lv.26	魔神的喝叱		
551027	Lv.27	魔神的喝叱		
551028	Lv.28	魔神的喝叱		
551029	Lv.29	魔神的喝叱		
551030	Lv.30	魔神的喝叱		
560001	Lv.1	貴婦展露笑顏	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560002	Lv.2	貴婦展露笑顏	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560003	Lv.3	貴婦展露笑顏	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560004	Lv.4	貴婦展露笑顏	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560005	Lv.5	貴婦展露笑顏	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560006	Lv.6	直到夢之終點	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560007	Lv.7	直到夢之終點	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560008	Lv.8	直到夢之終點	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560009	Lv.9	直到夢之終點	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560010	Lv.10	直到夢之終點	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560011	Lv.11	弒師惡魔	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560012	Lv.12	弒師惡魔	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560013	Lv.13	弒師惡魔	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560014	Lv.14	弒師惡魔	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560015	Lv.15	弒師惡魔	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560016	Lv.16	狂氣的惡魔狩獵	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560017	Lv.17	狂氣的惡魔狩獵	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560018	Lv.18	狂氣的惡魔狩獵	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560019	Lv.19	狂氣的惡魔狩獵	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560020	Lv.20	狂氣的惡魔狩獵	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
560021	Lv.21	地獄之爐的惡魔鐵匠	空欄	<color=ff0000>敵方隊伍</color：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
560022	Lv.22	地獄之爐的惡魔鐵匠	空欄	<color=ff0000>敵方隊伍</color：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
560023	Lv.23	地獄之爐的惡魔鐵匠	空欄	<color=ff0000>敵方隊伍</color：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
560024	Lv.24	地獄之爐的惡魔鐵匠	空欄	<color=ff0000>敵方隊伍</color：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
560025	Lv.25	地獄之爐的惡魔鐵匠	空欄	<color=ff0000>敵方隊伍</color：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
560026	Lv.26	地獄之爐的惡魔鐵匠	空欄	<color=ff0000>敵方隊伍</color：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
560027	Lv.27	地獄之爐的惡魔鐵匠	空欄	<color=ff0000>敵方隊伍</color：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
560028	Lv.28	地獄之爐的惡魔鐵匠	空欄	<color=ff0000>敵方隊伍</color：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
