// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死亡	邀约	0	
570030	Lv.30	诸神的灾难	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>、<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>、<color=ff7b02>暴击防御</color><color=ffc400>↑</color>、<color=ff7b02>防御力</color><color=ffc400> ↑</color>\<color=ff7b02>弱化减益（石化、沉默、混乱、眩晕、睡眠、重击）</color>及<color=ff7b02>时间系减益无效</color>
571001	Lv.1	魔神的喝斥		
571002	Lv.2	魔神的喝斥		
571003	Lv.3	魔神的喝斥		
571004	Lv.4	魔神的喝斥		
571005	Lv.5	魔神的喝斥		
571006	Lv.6	魔神的喝斥		
571007	Lv.7	魔神的喝斥		
571008	Lv.8	魔神的喝斥		
571009	Lv.9	魔神的喝斥		
571010	Lv.10	魔神的喝斥		
571011	Lv.11	魔神的喝斥		
571012	Lv.12	魔神的喝斥		
571013	Lv.13	魔神的喝斥		
571014	Lv.14	魔神的喝斥		
571015	Lv.15	魔神的喝斥		
571016	Lv.16	魔神的喝斥		
571017	Lv.17	魔神的喝斥		
571018	Lv.18	魔神的喝斥		
571019	Lv.19	魔神的喝斥		
571020	Lv.20	魔神的喝斥		
571021	Lv.21	魔神的喝斥		
571022	Lv.22	魔神的喝斥		
571023	Lv.23	魔神的喝斥		
571024	Lv.24	魔神的喝斥		
571025	Lv.25	魔神的喝斥		
571026	Lv.26	魔神的喝斥		
571027	Lv.27	魔神的喝斥		
571028	Lv.28	魔神的喝斥		
571029	Lv.29	魔神的喝斥		
571030	Lv.30	魔神的喝斥		
5800	诸神强袭	魔界大门开启，古神纷纷降临。		
580001	Lv.1	诸神的战争	空栏	
580002	Lv.2	诸神的猛斗	空栏	
580003	Lv.3	诸神的争斗	空栏	
580004	Lv.4	诸神的格斗	空栏	
580005	Lv.5	诸神的奋斗	空栏	
580006	Lv.6	诸神的血斗	空栏	
580007	Lv.7	诸神的乱斗	空栏	
580008	Lv.8	诸神的电击	空栏	
580009	Lv.9	诸神的血战	空栏	
580010	Lv.10	诸神的激战	空栏	
580011	Lv.11	诸神之盾	空栏	
580012	Lv.12	诸神的要塞	空栏	
580013	Lv.13	诸神的提防	空栏	
580014	Lv.14	诸神的反抗	空栏	
580015	Lv.15	诸神的警戒	空栏	
580016	Lv.16	诸神的守护	空栏	
580017	Lv.17	诸神的戒严	空栏	
580018	Lv.18	诸神的支援	空栏	
580019	Lv.19	神圣的抵抗	空栏	
580020	Lv.20	诸神的抗战	空栏	
580021	Lv.21	诸神的火战车	空栏	
580022	Lv.22	诸神的突击	空栏	
580023	Lv.23	诸神的爆击	空栏	
580024	Lv.24	诸神的连击	空栏	
580025	Lv.25	诸神的强击	空栏	
580026	Lv.26	诸神的雷击	空栏	
580027	Lv.27	诸神的急袭	空栏	
580028	Lv.28	诸神的击破	空栏	
580029	Lv.29	诸神的击灭	空栏	
580030	Lv.30	诸神的灾难	空栏	
581001	Lv.1	魔神的喝斥		
581002	Lv.2	魔神的喝斥		
581003	Lv.3	魔神的喝斥		
581004	Lv.4	魔神的喝斥		
581005	Lv.5	魔神的喝斥		
581006	Lv.6	魔神的喝斥		
581007	Lv.7	魔神的喝斥		
581008	Lv.8	魔神的喝斥		
581009	Lv.9	魔神的喝斥		
581010	Lv.10	魔神的喝斥		
581011	Lv.11	魔神的喝斥		
581012	Lv.12	魔神的喝斥		
581013	Lv.13	魔神的喝斥		
581014	Lv.14	魔神的喝斥		
581015	Lv.15	魔神的喝斥		
581016	Lv.16	魔神的喝斥		
581017	Lv.17	魔神的喝斥		
581018	Lv.18	魔神的喝斥		
581019	Lv.19	魔神的喝斥		
581020	Lv.20	魔神的喝斥		
581021	Lv.21	魔神的喝斥		
581022	Lv.22	魔神的喝斥		
581023	Lv.23	魔神的喝斥		
581024	Lv.24	魔神的喝斥		
581025	Lv.25	魔神的喝斥		
581026	Lv.26	魔神的喝斥		
581027	Lv.27	魔神的喝斥		
581028	Lv.28	魔神的喝斥		
581029	Lv.29	魔神的喝斥		
581030	Lv.30	魔神的喝斥		
5900	诸神强袭	魔界大门开启，古神纷纷降临。		
590001	Lv.1	诸神的战争	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590002	Lv.2	诸神的猛斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590003	Lv.3	诸神的争斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590004	Lv.4	诸神的格斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590005	Lv.5	诸神的奋斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590006	Lv.6	诸神的血斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590007	Lv.7	诸神的乱斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590008	Lv.8	诸神的电击	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590009	Lv.9	诸神的血战	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590010	Lv.10	诸神的激战	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590011	Lv.11	诸神之盾	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590012	Lv.12	诸神的要塞	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590013	Lv.13	诸神的提防	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590014	Lv.14	诸神的反抗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590015	Lv.15	诸神的警戒	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590016	Lv.16	诸神的守护	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590017	Lv.17	诸神的戒严	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590018	Lv.18	诸神的支援	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590019	Lv.19	神圣的抵抗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590020	Lv.20	诸神的抗战	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
590021	Lv.21	诸神的火战车	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
590022	Lv.22	诸神的突击	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
590023	Lv.23	诸神的爆击	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
590024	Lv.24	诸神的连击	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
590025	Lv.25	诸神的强击	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
590026	Lv.26	诸神的雷击	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
590027	Lv.27	诸神的急袭	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
590028	Lv.28	诸神的击破	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
590029	Lv.29	诸神的击灭	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
590030	Lv.30	诸神的灾难		<color=ff0000>敌方队伍：</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>，<color=ff7b02>弱点防御</color><color=ffc400>↓</color>\<color=ff7b02>弱化减益（石化、沉默、混乱、眩晕、睡眠、重击）</color>及<color=ff7b02>时间系减益无效</color>\<color=60ff00>我方队伍：</color><color=ff7b02>暴击率</color><color=ffc400>↓</color>
591001	Lv.1	魔神的喝斥		
591002	Lv.2	魔神的喝斥		
591003	Lv.3	魔神的喝斥		
591004	Lv.4	魔神的喝斥		
591005	Lv.5	魔神的喝斥		
591006	Lv.6	魔神的喝斥		
591007	Lv.7	魔神的喝斥		
591008	Lv.8	魔神的喝斥		
591009	Lv.9	魔神的喝斥		
591010	Lv.10	魔神的喝斥		
591011	Lv.11	魔神的喝斥		
591012	Lv.12	魔神的喝斥		
591013	Lv.13	魔神的喝斥		
591014	Lv.14	魔神的喝斥		
591015	Lv.15	魔神的喝斥		
591016	Lv.16	魔神的喝斥		
591017	Lv.17	魔神的喝斥		
591018	Lv.18	魔神的喝斥		
591019	Lv.19	魔神的喝斥		
591020	Lv.20	魔神的喝斥		
6000	诸神强袭	魔界大门开启，古神纷纷降临。		
600001	Lv.1	诸神的战争	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600002	Lv.2	诸神的猛斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600003	Lv.3	诸神的争斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600004	Lv.4	诸神的格斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600005	Lv.5	诸神的奋斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600006	Lv.6	诸神的血斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600007	Lv.7	诸神的乱斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600008	Lv.8	诸神的电击	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600009	Lv.9	诸神的血战	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600010	Lv.10	诸神的激战	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600011	Lv.11	诸神之盾	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600012	Lv.12	诸神的要塞	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600013	Lv.13	诸神的提防	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600014	Lv.14	诸神的反抗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600015	Lv.15	诸神的警戒	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600016	Lv.16	诸神的守护	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600017	Lv.17	诸神的戒严	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600018	Lv.18	诸神的支援	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600019	Lv.19	神圣的抵抗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600020	Lv.20	诸神的抗战	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
600021	Lv.21	诸神的火战车	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
600022	Lv.22	诸神的突击	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
600023	Lv.23	诸神的爆击	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
600024	Lv.24	诸神的连击	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
600025	Lv.25	诸神的强击	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
600026	Lv.26	诸神的雷击	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
600027	Lv.27	诸神的急袭	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
600028	Lv.28	诸神的击破	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
600029	Lv.29	诸神的击灭	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
600030	Lv.30	诸神的灾难	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>，<color=ff7b02>弱点防御</color><color=ffc400>↓</color>\<color=ff7b02>弱化减益（石化、沉默、混乱、眩晕、睡眠、重击）</color>及<color=ff7b02>时间系减益无效</color>\<color=60ff00>我方队伍：</color><color=ff7b02>暴击率</color><color=ffc400>↓</color>
601001	Lv.1	魔神的喝斥		
601002	Lv.2	魔神的喝斥		
601003	Lv.3	魔神的喝斥		
601004	Lv.4	魔神的喝斥		
601005	Lv.5	魔神的喝斥		
601006	Lv.6	魔神的喝斥		
601007	Lv.7	魔神的喝斥		
601008	Lv.8	魔神的喝斥		
601009	Lv.9	魔神的喝斥		
601010	Lv.10	魔神的喝斥		
601011	Lv.11	魔神的喝斥		
601012	Lv.12	魔神的喝斥		
601013	Lv.13	魔神的喝斥		
601014	Lv.14	魔神的喝斥		
601015	Lv.15	魔神的喝斥		
601016	Lv.16	魔神的喝斥		
601017	Lv.17	魔神的喝斥		
601018	Lv.18	魔神的喝斥		
601019	Lv.19	魔神的喝斥		
601020	Lv.20	魔神的喝斥		
6400	诸神强袭	魔界大门开启，古神纷纷降临。		
640001	Lv.1	诸神的战争	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640002	Lv.2	诸神的猛斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640003	Lv.3	诸神的争斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640004	Lv.4	诸神的格斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640005	Lv.5	诸神的奋斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640006	Lv.6	诸神的血斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640007	Lv.7	诸神的乱斗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640008	Lv.8	诸神的电击	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640009	Lv.9	诸神的血战	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640010	Lv.10	诸神的激战	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640011	Lv.11	诸神之盾	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640012	Lv.12	诸神的要塞	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640013	Lv.13	诸神的提防	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640014	Lv.14	诸神的反抗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640015	Lv.15	诸神的警戒	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640016	Lv.16	诸神的守护	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640017	Lv.17	诸神的戒严	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640018	Lv.18	诸神的支援	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640019	Lv.19	神圣的抵抗	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640020	Lv.20	诸神的抗战	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
640021	Lv.21	诸神的火战车	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
640022	Lv.22	诸神的突击	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
640023	Lv.23	诸神的爆击	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
