// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	Invitation	From Death		
560008	Lv.8	Till Dream's End	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560009	Lv.9	Till Dream's End	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560010	Lv.10	Till Dream's End	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560011	Lv.11	Master-Slaying Demon	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560012	Lv.12	Master-Slaying Demon	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560013	Lv.13	Master-Slaying Demon	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560014	Lv.14	Master-Slaying Demon	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560015	Lv.15	Master-Slaying Demon	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560016	Lv.16	Crazed Demon Hunting	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560017	Lv.17	Crazed Demon Hunting	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560018	Lv.18	Crazed Demon Hunting	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560019	Lv.19	Crazed Demon Hunting	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560020	Lv.20	Crazed Demon Hunting	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
560021	Lv.21	The Demon Blacksmith of Hell's Furnace	BLANK	<color=ff0000>Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color><color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
560022	Lv.22	The Demon Blacksmith of Hell's Furnace	BLANK	<color=ff0000>Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color><color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
560023	Lv.23	The Demon Blacksmith of Hell's Furnace	BLANK	<color=ff0000>Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color><color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
560024	Lv.24	The Demon Blacksmith of Hell's Furnace	BLANK	<color=ff0000>Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color><color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
560025	Lv.25	The Demon Blacksmith of Hell's Furnace	BLANK	<color=ff0000>Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color><color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
560026	Lv.26	The Demon Blacksmith of Hell's Furnace	BLANK	<color=ff0000>Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color><color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
560027	Lv.27	The Demon Blacksmith of Hell's Furnace	BLANK	<color=ff0000>Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color><color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
560028	Lv.28	The Demon Blacksmith of Hell's Furnace	BLANK	<color=ff0000>Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color><color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
560029	Lv.29	The Demon Blacksmith of Hell's Furnace	BLANK	<color=ff0000>Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color><color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
560030	Lv.30	Burn Away in the Flames!	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>\<color=ff7b02>Nullify Disable Debuffs (Petrify, Silence, Confuse, Stun, Sleep, Smite)</color> & <color=ff7b02>Time-Based Debuffs</color>\<color=60ff00>Ally Team</color>: <color=ff7b02>CRT rate</color><color=ffc400>↓</color>
561001	Lv.1	Devil's Rebuke		
561002	Lv.2	Devil's Rebuke		
561003	Lv.3	Devil's Rebuke		
561004	Lv.4	Devil's Rebuke		
561005	Lv.5	Devil's Rebuke		
561006	Lv.6	Devil's Rebuke		
561007	Lv.7	Devil's Rebuke		
561008	Lv.8	Devil's Rebuke		
561009	Lv.9	Devil's Rebuke		
561010	Lv.10	Devil's Rebuke		
561011	Lv.11	Devil's Rebuke		
561012	Lv.12	Devil's Rebuke		
561013	Lv.13	Devil's Rebuke		
561014	Lv.14	Devil's Rebuke		
561015	Lv.15	Devil's Rebuke		
561016	Lv.16	Devil's Rebuke		
561017	Lv.17	Devil's Rebuke		
561018	Lv.18	Devil's Rebuke		
561019	Lv.19	Devil's Rebuke		
561020	Lv.20	Devil's Rebuke		
5700	Ragna Break	The Infernal Realm's gate opens, and old gods descend.		
570001	Lv.1	War of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570002	Lv.2	Fierce battle of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570003	Lv.3	Strife of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570004	Lv.4	Grappling of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570005	Lv.5	Struggle of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570006	Lv.6	Bloodbath of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570007	Lv.7	Brawl of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570008	Lv.8	Blitz of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570009	Lv.9	Carnage of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570010	Lv.10	Hard-fought battle of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570011	Lv.11	Shield of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570012	Lv.12	Fortress of the Gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570013	Lv.13	Embankment of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570014	Lv.14	Opposition of the Gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570015	Lv.15	Vigilance of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570016	Lv.16	Protection of the Gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570017	Lv.17	High alert of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570018	Lv.18	Support of the Gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570019	Lv.19	Holy resistance	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570020	Lv.20	Resistance of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
570021	Lv.21	Fiery chariot of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
570022	Lv.22	Onslaught of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
570023	Lv.23	Bombing of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
570024	Lv.24	Barrage of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
570025	Lv.25	Strike of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
570026	Lv.26	Torpedo attack of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
570027	Lv.27	Assault of the Gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
570028	Lv.28	Annihilation of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
570029	Lv.29	Extermination of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
570030	Lv.30	Catastrophe of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400> ↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400> ↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400> ↑</color>, <color=ff7b02>Critical DEF</color><color=ffc400> ↑</color>, <color=ff7b02>DEF</color><color=ffc400> ↑</color>\<color=ff7b02>Nullify Disable Debuffs (Petrify, Silence, Confuse, Stun, Sleep, Smite)</color> & <color=ff7b02>Time-based Debuffs</color>
571001	Lv.1	Devil's Rebuke		
571002	Lv.2	Devil's Rebuke		
571003	Lv.3	Devil's Rebuke		
571004	Lv.4	Devil's Rebuke		
571005	Lv.5	Devil's Rebuke		
571006	Lv.6	Devil's Rebuke		
571007	Lv.7	Devil's Rebuke		
571008	Lv.8	Devil's Rebuke		
571009	Lv.9	Devil's Rebuke		
571010	Lv.10	Devil's Rebuke		
571011	Lv.11	Devil's Rebuke		
571012	Lv.12	Devil's Rebuke		
571013	Lv.13	Devil's Rebuke		
571014	Lv.14	Devil's Rebuke		
571015	Lv.15	Devil's Rebuke		
571016	Lv.16	Devil's Rebuke		
571017	Lv.17	Devil's Rebuke		
571018	Lv.18	Devil's Rebuke		
571019	Lv.19	Devil's Rebuke		
571020	Lv.20	Devil's Rebuke		
571021	Lv.21	Devil's Rebuke		
571022	Lv.22	Devil's Rebuke		
571023	Lv.23	Devil's Rebuke		
571024	Lv.24	Devil's Rebuke		
571025	Lv.25	Devil's Rebuke		
571026	Lv.26	Devil's Rebuke		
571027	Lv.27	Devil's Rebuke		
571028	Lv.28	Devil's Rebuke		
571029	Lv.29	Devil's Rebuke		
571030	Lv.30	Devil's Rebuke		
5800	Ragna Break	The Infernal Realm's gate opens, and old gods descend.		
580001	Lv.1	War of the gods	BLANK	
580002	Lv.2	Fierce battle of the gods	BLANK	
580003	Lv.3	Strife of the gods	BLANK	
580004	Lv.4	Grappling of the gods	BLANK	
580005	Lv.5	Struggle of the gods	BLANK	
580006	Lv.6	Bloodbath of the gods	BLANK	
580007	Lv.7	Brawl of the gods	BLANK	
580008	Lv.8	Blitz of the gods	BLANK	
580009	Lv.9	Carnage of the gods	BLANK	
580010	Lv.10	Hard-fought battle of the gods	BLANK	
580011	Lv.11	Shield of the gods	BLANK	
580012	Lv.12	Fortress of the Gods	BLANK	
580013	Lv.13	Embankment of the gods	BLANK	
580014	Lv.14	Opposition of the Gods	BLANK	
580015	Lv.15	Vigilance of the gods	BLANK	
580016	Lv.16	Protection of the Gods	BLANK	
580017	Lv.17	High alert of the gods	BLANK	
580018	Lv.18	Support of the Gods	BLANK	
580019	Lv.19	Holy resistance	BLANK	
580020	Lv.20	Resistance of the gods	BLANK	
580021	Lv.21	Fiery chariot of the gods	BLANK	
580022	Lv.22	Onslaught of the gods	BLANK	
580023	Lv.23	Bombing of the gods	BLANK	
580024	Lv.24	Barrage of the gods	BLANK	
580025	Lv.25	Strike of the gods	BLANK	
580026	Lv.26	Torpedo attack of the gods	BLANK	
580027	Lv.27	Assault of the Gods	BLANK	
580028	Lv.28	Annihilation of the gods	BLANK	
580029	Lv.29	Extermination of the gods	BLANK	
580030	Lv.30	Catastrophe of the gods	BLANK	
581001	Lv.1	Devil's Rebuke		
581002	Lv.2	Devil's Rebuke		
581003	Lv.3	Devil's Rebuke		
581004	Lv.4	Devil's Rebuke		
581005	Lv.5	Devil's Rebuke		
581006	Lv.6	Devil's Rebuke		
581007	Lv.7	Devil's Rebuke		
581008	Lv.8	Devil's Rebuke		
581009	Lv.9	Devil's Rebuke		
581010	Lv.10	Devil's Rebuke		
581011	Lv.11	Devil's Rebuke		
581012	Lv.12	Devil's Rebuke		
581013	Lv.13	Devil's Rebuke		
581014	Lv.14	Devil's Rebuke		
581015	Lv.15	Devil's Rebuke		
581016	Lv.16	Devil's Rebuke		
581017	Lv.17	Devil's Rebuke		
581018	Lv.18	Devil's Rebuke		
581019	Lv.19	Devil's Rebuke		
581020	Lv.20	Devil's Rebuke		
581021	Lv.21	Devil's Rebuke		
581022	Lv.22	Devil's Rebuke		
581023	Lv.23	Devil's Rebuke		
581024	Lv.24	Devil's Rebuke		
581025	Lv.25	Devil's Rebuke		
581026	Lv.26	Devil's Rebuke		
581027	Lv.27	Devil's Rebuke		
581028	Lv.28	Devil's Rebuke		
581029	Lv.29	Devil's Rebuke		
581030	Lv.30	Devil's Rebuke		
5900	Ragna Break	The Infernal Realm's gate opens, and old gods descend.		
590001	Lv.1	War of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590002	Lv.2	Fierce battle of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590003	Lv.3	Strife of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590004	Lv.4	Grappling of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590005	Lv.5	Struggle of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590006	Lv.6	Bloodbath of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590007	Lv.7	Brawl of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590008	Lv.8	Blitz of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590009	Lv.9	Carnage of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590010	Lv.10	Hard-fought battle of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590011	Lv.11	Shield of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590012	Lv.12	Fortress of the Gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590013	Lv.13	Embankment of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590014	Lv.14	Opposition of the Gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590015	Lv.15	Vigilance of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590016	Lv.16	Protection of the Gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590017	Lv.17	High alert of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590018	Lv.18	Support of the Gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590019	Lv.19	Holy resistance	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590020	Lv.20	Resistance of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
590021	Lv.21	Fiery chariot of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
590022	Lv.22	Onslaught of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
590023	Lv.23	Bombing of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
590024	Lv.24	Barrage of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
590025	Lv.25	Strike of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
590026	Lv.26	Torpedo attack of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
590027	Lv.27	Assault of the Gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
590028	Lv.28	Annihilation of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
590029	Lv.29	Extermination of the gods	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
590030	Lv.30	Catastrophe of the gods		<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>, <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>\<color=ff7b02>Nullify Disable Debuffs (Petrify, Silence, Confusion, Stun, Sleep, Smite)</color> & <color=ff7b02>Time-Based Debuffs</color>\<color=60ff00>Ally Team: </color><color=ff7b02>CRT rate</color> <color=ffc400>↓</color>
591001	Lv.1	Devil's Rebuke		
591002	Lv.2	Devil's Rebuke		
591003	Lv.3	Devil's Rebuke		
591004	Lv.4	Devil's Rebuke		
591005	Lv.5	Devil's Rebuke		
591006	Lv.6	Devil's Rebuke		
591007	Lv.7	Devil's Rebuke		
591008	Lv.8	Devil's Rebuke		
591009	Lv.9	Devil's Rebuke		
591010	Lv.10	Devil's Rebuke		
591011	Lv.11	Devil's Rebuke		
591012	Lv.12	Devil's Rebuke		
591013	Lv.13	Devil's Rebuke		
591014	Lv.14	Devil's Rebuke		
591015	Lv.15	Devil's Rebuke		
591016	Lv.16	Devil's Rebuke		
591017	Lv.17	Devil's Rebuke		
591018	Lv.18	Devil's Rebuke		
591019	Lv.19	Devil's Rebuke		
591020	Lv.20	Devil's Rebuke		
6000	Ragna Break	The Infernal Realm's gate opens, and old gods descend.		
600001	Lv.1	War of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
600002	Lv.2	Fierce battle of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
600003	Lv.3	Strife of the gods	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
