// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	การเชื้อเชิญ	จากความตาย		
560002	เลเวล 2	เลดี้หัวเราะ	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560003	เลเวล 3	เลดี้หัวเราะ	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560004	เลเวล 4	เลดี้หัวเราะ	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560005	เลเวล 5	เลดี้หัวเราะ	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560006	เลเวล 6	จนกว่าจะถึงปลายทางของความฝัน	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560007	เลเวล 7	จนกว่าจะถึงปลายทางของความฝัน	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560008	เลเวล 8	จนกว่าจะถึงปลายทางของความฝัน	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560009	เลเวล 9	จนกว่าจะถึงปลายทางของความฝัน	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560010	เลเวล 10	จนกว่าจะถึงปลายทางของความฝัน	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560011	เลเวล 11	ปีศาจผู้พิฆาตมาสเตอร์	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560012	เลเวล 12	ปีศาจผู้พิฆาตมาสเตอร์	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560013	เลเวล 13	ปีศาจผู้พิฆาตมาสเตอร์	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560014	เลเวล 14	ปีศาจผู้พิฆาตมาสเตอร์	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560015	เลเวล 15	ปีศาจผู้พิฆาตมาสเตอร์	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560016	เลเวล 16	การล่าปีศาจอันบ้าคลั่ง	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560017	เลเวล 17	การล่าปีศาจอันบ้าคลั่ง	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560018	เลเวล 18	การล่าปีศาจอันบ้าคลั่ง	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560019	เลเวล 19	การล่าปีศาจอันบ้าคลั่ง	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560020	เลเวล 20	การล่าปีศาจอันบ้าคลั่ง	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
560021	เลเวล 21	ช่างตีเหล็กปีศาจแห่งเตาไฟนรก	ว่าง	<color=ff0000>ทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color><color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
560022	เลเวล 22	ช่างตีเหล็กปีศาจแห่งเตาไฟนรก	ว่าง	<color=ff0000>ทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color><color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
560023	เลเวล 23	ช่างตีเหล็กปีศาจแห่งเตาไฟนรก	ว่าง	<color=ff0000>ทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color><color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
560024	เลเวล 24	ช่างตีเหล็กปีศาจแห่งเตาไฟนรก	ว่าง	<color=ff0000>ทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color><color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
560025	เลเวล 25	ช่างตีเหล็กปีศาจแห่งเตาไฟนรก	ว่าง	<color=ff0000>ทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color><color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
560026	เลเวล 26	ช่างตีเหล็กปีศาจแห่งเตาไฟนรก	ว่าง	<color=ff0000>ทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color><color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
